,size,total_sqft,bath,balcony,price,encoded_loc
739,3,1375.0,3,2,75.0,126
740,1,525.0,1,1,30.0,131
741,2,1447.0,2,1,83.0,234
742,2,1114.0,2,1,39.0,218
743,3,1450.0,2,1,100.0,7
744,2,460.0,1,0,15.0,240
745,2,1022.0,2,2,40.0,228
746,2,1000.0,2,2,45.0,95
747,2,1128.0,2,1,68.75,77
748,2,1180.0,2,2,57.0,131
749,6,1000.0,6,1,69.0,216
750,2,1339.0,2,3,75.0,131
751,3,1400.0,2,3,55.0,235
752,2,1040.0,2,1,39.52,7
753,2,1198.0,2,2,58.0,121
754,4,1200.0,3,0,95.0,240
755,3,1691.0,3,2,113.0,203
756,3,1075.0,3,2,36.0,49
757,3,1240.0,3,2,43.5,8
758,2,1122.5,2,0,58.935,37
759,3,1665.0,3,2,86.58,162
760,3,2489.0,3,0,94.0,165
761,2,1142.0,2,2,70.0,54
762,3,1976.0,3,1,184.0,240
763,4,5500.0,4,0,600.0,240
764,3,1853.0,3,2,82.0,149
765,2,1567.0,2,2,92.0,135
766,2,1090.0,2,1,27.24,217
767,6,1200.0,4,2,125.0,193
768,2,1175.0,2,2,51.47,79
769,2,1200.0,2,2,52.0,214
770,2,995.0,2,1,41.0,142
771,2,884.0,2,1,41.1,159
772,5,900.0,3,2,80.0,240
773,2,1170.0,2,2,57.0,239
774,2,1225.0,2,1,46.55,119
775,2,1342.0,2,1,73.3,77
776,2,1345.0,2,1,67.0,225
777,3,1320.0,3,0,65.0,143
778,2,1140.0,2,1,49.39,193
779,2,1300.0,2,1,50.0,40
780,3,1652.0,3,2,85.0,104
781,3,2072.0,4,2,142.0,219
782,3,1740.0,2,0,95.0,21
783,3,1360.0,2,1,71.0,77
784,3,1145.0,2,2,60.0,107
785,3,1540.0,2,0,40.0,225
786,2,1278.0,2,2,95.0,203
787,1,630.0,1,1,40.0,78
788,3,1100.0,3,2,58.0,131
789,3,1200.0,3,0,95.0,240
790,1,582.5,1,0,15.135,58
791,2,1015.0,2,2,25.88,58
792,5,3300.0,5,2,240.0,107
793,5,4500.0,5,1,415.0,39
794,3,1356.0,2,3,66.0,88
795,2,823.0,2,1,28.0,240
796,3,1200.0,2,0,66.0,216
797,2,1050.0,2,0,37.0,197
798,2,1180.0,2,1,69.0,240
799,2,1116.0,2,3,51.91,234
800,2,1070.0,2,1,42.79,7
801,2,1385.0,2,3,80.0,226
802,1,1000.0,1,1,70.0,226
803,3,1897.0,3,2,130.0,234
804,2,1005.0,2,1,55.78,159
805,3,1575.0,3,2,125.0,86
806,2,975.0,2,1,65.0,214
807,3,1904.0,3,2,120.0,99
808,1,930.0,1,1,30.0,140
809,1,525.0,1,1,26.0,131
810,1,686.0,1,1,17.0,240
811,2,2400.0,3,1,150.0,78
812,3,2238.0,3,1,140.0,203
813,2,1174.0,2,1,69.0,94
814,4,3800.0,4,3,239.0,220
815,3,2225.0,2,1,125.0,234
816,2,918.0,2,2,52.0,117
817,2,1250.0,2,3,52.0,160
818,3,1800.0,3,0,110.0,203
819,2,1170.0,2,3,53.0,165
820,2,793.0,2,1,45.0,37
821,3,1710.0,3,2,107.0,114
822,3,1082.0,2,1,57.5,127
823,2,1001.0,2,2,33.03,240
824,3,1590.0,2,1,54.0,236
825,3,2400.0,2,0,80.0,240
826,3,1554.0,3,2,55.0,102
827,2,1142.5,2,0,43.415,218
828,5,4239.0,5,2,423.0,43
829,2,884.0,1,0,58.0,147
830,2,1045.0,2,1,98.89,104
831,2,1019.0,2,2,49.86,165
832,3,1935.0,4,2,130.0,14
833,3,1135.0,2,2,39.73,225
834,3,1680.0,3,2,150.0,157
835,4,2470.0,5,2,247.0,95
836,4,2825.0,4,3,250.0,1
837,5,1800.0,4,3,187.0,197
838,3,1799.0,3,3,90.0,134
839,4,4348.5,2,0,304.0,234
840,1,400.0,1,1,11.0,22
841,2,1047.0,2,1,82.0,154
842,2,1282.0,2,2,87.0,240
843,2,1020.0,2,1,45.9,172
844,2,1495.0,2,1,79.5,234
845,4,3260.0,4,1,240.0,134
846,3,1611.0,2,2,64.44,240
847,3,1500.0,2,2,95.0,240
848,3,1500.0,2,2,95.0,199
849,4,3206.0,5,0,270.0,236
850,3,1540.0,3,0,50.0,225
851,3,1639.0,3,1,80.0,104
852,4,700.0,4,0,72.0,165
853,2,1303.0,2,2,55.79,193
854,2,1005.0,1,1,110.0,148
855,1,657.5,1,0,18.41,129
856,3,1305.0,3,1,33.28,58
857,2,1300.0,1,1,115.0,240
858,3,1440.0,2,3,68.0,54
859,2,901.0,2,1,35.14,207
860,3,900.0,2,1,42.0,202
861,2,1060.0,2,1,55.0,23
862,2,1020.0,2,1,48.45,172
863,3,1535.0,3,2,65.99,226
864,1,530.0,1,1,20.0,240
865,3,1464.0,3,2,56.0,93
866,2,1350.0,2,3,80.0,240
867,2,1115.0,2,2,50.0,203
868,2,1175.0,2,2,47.0,225
869,2,1113.0,2,1,62.0,234
870,2,650.0,2,0,42.0,83
871,2,1325.0,2,2,71.55,165
872,2,950.0,2,3,31.0,79
873,3,1396.0,2,1,86.51,114
874,2,1050.0,2,2,52.07,192
875,3,1825.0,3,2,100.0,218
876,2,1190.0,2,1,49.98,7
877,2,1220.0,2,1,56.5,165
878,3,1565.0,2,2,75.0,173
879,3,1891.0,3,1,109.0,99
880,2,900.0,2,0,27.0,240
881,2,1161.0,2,1,55.15,104
882,1,649.5,1,0,17.535,202
883,1,665.0,1,1,36.85,239
884,2,1175.0,2,1,73.5,171
885,2,1425.0,2,2,80.0,100
886,1,1200.0,1,0,20.0,61
887,3,1200.0,3,1,56.12,110
888,2,1255.0,2,2,67.0,211
889,3,2112.95,4,2,145.0,97
890,1,600.0,1,1,22.0,193
891,3,1810.0,3,2,100.0,93
892,2,1200.0,2,2,93.0,112
893,2,1033.0,2,2,49.0,94
894,3,1548.0,3,2,89.5,110
895,3,1611.0,3,3,66.0,102
896,3,1400.0,2,1,40.43,78
897,3,1485.0,2,2,67.0,229
898,2,2400.0,2,1,82.0,166
899,2,1025.0,2,1,44.5,188
900,4,600.0,3,2,65.0,240
901,2,1225.0,2,0,53.0,240
902,2,1256.0,2,1,62.8,5
903,4,2268.0,3,2,163.0,234
904,3,1100.0,3,2,53.0,131
905,2,1141.0,2,0,62.0,240
906,1,400.0,1,1,12.0,22
907,2,1400.0,2,0,60.0,58
908,2,1175.0,2,2,48.27,240
909,2,1100.0,2,1,56.0,199
910,3,1843.0,3,2,95.84,131
911,2,1460.0,2,1,80.5,102
912,3,1530.0,2,2,74.5,192
913,2,1467.0,2,1,55.0,92
914,1,950.0,1,1,40.0,240
915,2,1246.0,2,1,64.5,233
916,1,711.0,1,1,38.0,130
917,2,1194.0,2,2,46.0,93
918,3,1358.0,2,1,43.4,26
919,6,1500.0,5,1,130.0,175
920,2,1420.0,2,2,75.0,100
921,3,1250.0,2,1,68.75,136
922,2,1280.0,2,0,58.0,12
923,2,1209.0,2,1,50.0,240
924,5,4200.0,5,2,225.0,240
925,3,1315.0,2,1,54.8,186
926,3,1800.0,3,3,90.0,240
927,5,1600.0,4,0,125.0,240
928,3,1600.0,2,2,65.0,216
929,3,1563.0,3,2,52.0,240
930,3,1560.0,2,2,72.0,234
931,3,2169.0,4,0,115.0,54
932,2,1050.0,2,2,55.5,192
933,3,3235.0,3,1,235.0,111
934,3,1200.0,3,0,66.0,216
935,2,1140.0,2,2,46.0,92
936,3,1500.0,3,1,170.0,7
937,3,1560.0,3,2,75.0,101
938,2,1100.0,2,2,70.0,113
939,3,1260.0,2,3,40.32,134
940,2,1036.0,2,1,50.0,95
941,3,1662.0,3,3,85.1,12
942,3,1464.0,2,3,105.0,235
943,2,1234.0,2,2,80.0,236
944,3,1403.0,3,1,55.0,203
945,4,915.0,4,1,54.9,240
946,3,1150.0,2,2,42.9,207
947,4,3900.0,4,2,410.0,95
948,5,850.0,4,2,90.0,239
949,2,929.0,2,1,46.0,130
950,3,1350.0,2,1,75.0,216
951,2,1135.0,2,1,39.73,228
952,2,1405.0,2,2,70.0,240
953,2,1200.0,2,1,45.84,234
954,4,2805.0,4,3,154.0,93
955,2,1161.0,2,2,64.08,239
956,2,1290.0,2,3,74.0,131
957,3,2557.0,3,2,141.0,239
958,3,1480.0,3,2,90.0,240
959,3,1350.0,3,0,54.54,183
960,3,1580.0,2,2,65.0,121
961,3,1470.0,2,1,88.64,29
962,1,500.0,1,1,14.0,17
963,2,1346.0,2,1,61.92,203
964,3,1600.0,3,3,90.0,240
965,4,1200.0,4,0,135.0,240
966,2,1200.0,2,2,35.0,240
967,3,1340.0,2,2,48.33,59
968,4,6136.0,4,0,560.0,68
969,2,918.0,2,2,48.0,117
970,3,1500.0,3,2,115.0,240
971,2,1315.0,2,2,85.0,236
972,3,1390.0,2,2,62.55,225
973,3,1330.0,2,1,56.0,225
974,5,3100.0,4,0,265.0,115
975,3,1824.0,3,3,125.0,240
976,3,1420.0,2,2,96.0,7
977,1,750.0,1,0,56.25,240
978,3,1260.0,2,1,60.0,116
979,3,1561.0,3,2,95.0,99
980,2,1060.0,2,2,42.0,240
981,2,1225.0,2,1,67.38,93
982,3,2144.0,3,2,135.0,218
983,2,880.0,2,2,29.0,77
984,3,1639.0,3,2,110.0,100
985,3,1240.0,2,1,62.0,218
986,2,1500.0,2,2,69.0,131
987,2,1243.0,2,1,46.0,93
988,3,1575.0,3,0,78.0,165
989,2,1027.0,2,2,44.0,93
990,3,1082.0,2,1,56.0,127
991,3,1637.0,3,3,73.0,147
992,3,1665.0,3,2,86.58,131
993,2,1265.0,2,0,56.93,77
994,3,1691.0,2,2,102.0,77
995,2,1100.0,2,1,38.0,218
996,3,1500.0,3,2,62.0,240
997,5,1666.0,4,1,150.0,128
998,2,1115.0,2,2,50.0,63
999,2,1070.0,2,1,45.0,171
1000,2,1128.0,2,2,105.0,112
1001,2,1162.0,2,1,57.0,55
1002,2,1339.0,2,2,55.0,240
1003,2,1192.0,2,2,75.0,160
1004,3,1920.0,3,1,115.0,93
1005,2,1255.0,2,1,52.32,98
1006,2,1357.0,2,1,115.0,194
1007,3,1600.0,3,2,75.0,240
1008,2,1225.0,2,2,55.11,240
1009,4,2400.0,4,3,200.0,234
1010,3,1570.0,3,3,80.0,135
1011,2,1093.0,2,2,70.0,218
1012,3,1865.0,3,3,145.0,39
1013,2,1039.0,2,2,80.0,124
1014,2,1246.0,2,1,64.5,233
1015,3,1985.0,3,2,75.0,234
1016,3,1590.0,3,3,49.0,105
1017,2,775.0,2,2,38.0,78
1018,2,1000.0,2,1,50.0,240
1019,3,1800.0,3,2,175.0,96
1020,2,1035.0,2,1,41.0,51
1021,3,1520.0,2,1,75.0,67
1022,2,1360.0,2,1,95.0,234
1023,4,6000.0,5,3,400.0,240
1024,2,1117.0,2,2,56.0,143
1025,4,1200.0,4,3,120.0,119
1026,2,1330.0,2,1,92.5,76
1027,3,1937.0,3,2,160.0,165
1028,2,1128.0,2,1,65.49,77
1029,2,1053.0,2,1,45.0,179
1030,2,1198.0,2,1,77.0,186
1031,2,1152.0,2,1,56.0,165
1032,6,1200.0,6,2,125.0,0
1033,2,1625.0,2,1,75.0,80
1034,3,1397.0,3,3,105.0,154
1035,3,1523.0,3,3,170.0,239
1036,2,883.0,2,1,45.0,127
1037,1,700.0,1,0,38.0,123
1038,2,1170.0,2,1,62.5,236
1039,3,1200.0,2,2,42.0,131
1040,3,2400.0,3,2,170.0,240
1041,2,1480.0,2,2,65.0,240
1042,3,1897.0,3,2,120.0,12
1043,2,996.0,2,1,67.0,192
1044,3,1875.0,3,2,110.0,93
1045,3,1500.0,2,2,98.0,240
1046,3,3095.0,3,3,350.0,240
1047,3,1450.0,3,0,65.255,236
1048,1,697.0,1,0,45.0,236
1049,1,710.0,1,1,27.0,203
1050,2,910.0,2,1,30.5,240
1051,3,1025.0,2,1,48.0,212
1052,2,1000.0,2,0,46.5,159
1053,3,1453.0,2,1,46.48,101
1054,4,3335.0,5,2,300.0,203
1055,2,971.5,2,0,36.435,218
1056,2,1281.0,2,1,74.0,43
1057,1,565.0,1,1,35.0,64
1058,2,1024.0,2,2,42.0,226
1059,3,1620.0,3,2,62.0,77
1060,2,1254.0,2,2,40.0,234
1061,3,1300.0,2,2,75.0,29
1062,2,1233.0,2,2,43.0,72
1063,1,1200.0,1,1,28.0,240
1064,3,1510.0,2,1,105.0,107
1065,2,950.0,2,1,65.0,123
1066,3,1945.0,3,2,97.42,40
1067,2,1008.0,2,3,45.0,225
1068,3,1265.0,2,1,79.0,218
1069,3,1255.0,2,1,77.68,95
1070,2,1200.0,2,2,46.17,238
1071,3,1403.0,3,3,51.63,203
1072,3,1535.0,3,2,85.0,152
1073,3,1500.0,3,3,100.0,240
1074,3,1475.0,2,2,120.0,57
1075,3,1390.0,2,2,60.47,225
1076,3,1278.0,2,1,53.76,193
1077,2,1133.0,2,2,55.0,240
1078,5,1560.0,5,1,145.0,240
1079,5,2900.0,5,2,90.0,240
1080,2,1170.0,2,1,51.99,146
1081,3,1697.0,3,2,94.79,234
1082,3,1651.0,3,3,97.38,218
1083,3,1192.0,2,1,60.0,99
1084,2,1078.0,2,3,65.0,181
1085,2,1349.0,2,2,78.0,134
1086,3,1680.0,3,2,120.0,7
1087,3,1314.0,2,2,63.0,198
1088,2,1060.0,2,1,48.7,82
1089,2,820.0,2,0,39.0,126
1090,4,5000.0,4,3,400.0,234
1091,3,2000.0,3,2,85.0,23
1092,2,856.0,2,3,40.0,240
1093,3,1621.0,4,0,130.0,194
1094,3,1200.0,3,1,68.4,110
1095,3,1484.0,3,2,52.5,37
1096,4,600.0,5,2,60.0,240
1097,4,14000.0,3,2,800.0,240
1098,1,500.0,1,1,20.0,237
1099,1,485.0,1,1,15.0,240
1100,2,1050.0,2,1,42.0,7
1101,3,1617.0,3,3,66.68,225
1102,2,550.0,1,1,16.0,77
1103,3,1384.0,3,2,62.28,240
1104,2,1408.0,2,2,85.0,68
1105,2,1150.0,2,1,49.0,225
1106,3,1410.0,2,2,75.0,12
1107,4,2150.0,4,1,100.0,122
1108,3,1508.0,3,2,70.25,240
1109,2,1040.0,2,2,50.0,197
1110,2,1240.0,2,1,60.0,216
1111,3,1535.0,3,1,78.0,152
1112,2,1180.0,2,2,75.0,157
1113,6,2200.0,6,2,68.0,11
1114,2,1400.0,2,2,78.0,37
1115,1,500.0,1,1,25.0,193
1116,4,4800.0,4,3,525.0,234
1117,3,1984.0,4,1,146.0,203
1118,4,3000.0,5,3,250.0,234
1119,3,1960.0,3,3,160.0,82
1120,2,1035.0,2,1,45.0,203
1121,4,2150.0,4,1,80.0,240
1122,3,1700.0,3,2,115.0,234
1123,4,3024.0,5,1,248.0,105
1124,3,1586.0,3,1,100.0,223
1125,3,2264.0,2,0,155.0,98
1126,4,2325.0,4,1,120.0,60
1127,2,1120.0,2,2,55.0,236
1128,3,1662.0,2,0,67.98,236
1129,2,1128.0,2,2,59.0,203
1130,2,924.0,2,2,65.0,117
1131,3,1600.0,3,2,52.0,240
1132,2,1006.0,2,2,35.0,185
1133,2,1200.0,2,2,55.0,15
1134,2,1250.0,2,1,62.0,240
1135,3,1200.0,3,1,130.0,240
1136,2,957.0,2,1,56.0,132
1137,2,1140.0,2,2,41.0,234
1138,2,1050.0,2,1,67.0,240
1139,3,1565.0,3,2,88.5,135
1140,2,1190.0,2,3,57.0,234
1141,3,2842.0,3,2,162.0,234
1142,3,1558.67,2,2,65.0,131
1143,1,630.0,1,1,39.0,79
1144,3,1403.0,2,2,60.81,234
1145,3,1542.0,2,3,85.0,131
1146,4,2750.0,4,0,220.0,93
1147,4,3596.0,5,1,290.0,111
1148,3,1635.0,2,0,78.0,140
1149,2,1239.0,2,1,53.0,171
1150,2,1194.0,2,2,47.0,93
1151,3,1596.0,3,1,105.0,240
1152,2,1009.0,2,1,38.34,59
1153,3,1726.0,3,2,81.99,104
1154,3,1535.0,3,2,86.0,152
1155,3,1300.0,2,1,58.5,32
1156,3,1800.0,3,3,80.0,240
1157,1,665.0,1,0,50.75,48
1158,3,1500.0,2,1,100.0,216
1159,2,925.0,2,2,48.0,240
1160,4,3356.0,4,0,251.0,182
1161,2,1395.0,2,1,63.59,240
1162,3,1415.0,2,1,55.0,213
1163,3,1419.0,2,2,59.0,41
1164,2,1121.0,2,2,78.0,134
1165,3,1082.0,2,1,45.0,127
1166,2,1100.0,2,1,47.0,119
1167,3,1606.0,3,3,89.55,100
1168,3,1650.0,3,2,88.0,47
1169,2,1206.0,2,3,75.0,182
1170,3,1495.0,2,0,64.0,203
1171,2,710.0,2,2,16.0,77
1172,2,1210.0,2,1,72.0,28
1173,3,1523.0,2,2,53.4,174
1174,2,1232.0,2,2,45.0,234
1175,1,680.0,1,1,44.0,192
1176,3,1355.0,3,1,83.87,95
1177,3,1430.0,2,2,51.46,218
1178,3,1275.0,2,2,43.85,149
1179,2,1070.0,2,1,56.1,77
1180,3,1200.0,3,1,85.0,240
1181,4,2000.0,4,0,120.0,77
1182,2,1200.0,2,2,40.0,50
1183,3,1610.0,3,1,90.0,165
1184,2,1140.0,2,2,43.0,93
1185,2,1143.0,2,2,38.65,193
1186,3,1530.0,2,2,74.4,192
1187,2,980.0,2,2,69.0,7
1188,3,1485.0,3,2,65.0,234
1189,3,1500.0,3,1,130.0,234
1190,2,1280.0,2,1,75.0,234
1191,2,1265.0,2,2,85.0,218
1192,2,1132.0,2,1,67.0,240
1193,2,1262.0,2,2,63.0,240
1194,2,940.0,2,1,49.0,113
1195,3,1515.0,3,3,88.0,240
1196,3,1840.0,3,1,69.0,150
1197,2,890.0,2,2,45.0,77
1198,3,1655.0,3,2,86.06,240
1199,3,2060.0,3,1,149.0,99
1200,3,1730.0,3,1,96.0,50
1201,3,2195.0,4,2,127.0,236
1202,3,1650.0,3,2,125.0,136
1203,2,1200.0,2,0,71.0,119
1204,2,1079.0,2,1,32.37,104
1205,2,1085.0,2,1,36.0,186
1206,2,1075.0,2,1,51.5,236
1207,2,1380.0,2,1,80.0,240
1208,3,1450.0,3,1,65.0,240
1209,2,1200.0,2,2,78.0,220
1210,3,3200.0,4,0,350.0,44
1211,3,1639.0,3,1,98.32,100
1212,2,1200.0,2,1,54.0,240
1213,3,1739.0,3,1,116.0,230
1214,2,935.0,2,1,32.72,183
1215,1,510.0,1,1,25.25,218
1216,2,1178.0,2,3,47.0,240
1217,3,1375.0,2,1,50.0,62
1218,3,1065.0,2,1,33.0,58
1219,3,1450.0,2,1,50.75,2
1220,2,999.0,2,3,45.0,23
1221,2,4400.0,3,2,475.0,15
1222,5,1350.0,4,1,135.0,165
1223,2,1100.0,2,2,40.0,149
1224,3,1835.0,2,3,155.0,148
1225,4,2090.0,4,0,95.1,100
1226,3,1519.0,3,1,93.0,158
1227,3,1267.0,3,2,56.0,75
1228,2,1150.0,2,3,72.2,200
1229,2,1146.0,2,1,70.0,165
1230,3,1550.0,3,3,65.0,132
1231,2,850.0,1,1,18.5,58
1232,3,2200.0,3,0,187.0,240
1233,3,3329.0,3,2,330.0,240
1234,1,785.0,1,1,55.0,79
1235,3,2900.0,4,0,300.0,96
1236,3,1610.0,3,2,74.0,193
1237,2,921.0,2,2,40.0,43
1238,3,850.0,3,2,95.0,140
1239,5,2700.0,5,0,158.0,37
1240,3,1700.0,3,3,110.0,203
1241,2,1020.0,2,2,35.0,202
1242,2,1090.0,2,3,52.0,47
1243,4,3600.0,4,0,300.0,240
1244,2,1027.0,2,2,44.0,93
1245,2,1185.0,2,2,42.1,218
1246,2,850.0,2,1,25.0,73
1247,2,1197.0,2,1,84.0,94
1248,2,920.0,2,2,39.55,189
1249,2,1105.0,2,1,65.0,193
1250,3,1850.0,3,3,100.0,239
1251,3,1300.0,3,1,64.0,118
1252,3,1595.0,3,2,76.0,240
1253,2,755.0,2,1,37.49,101
1254,5,4050.0,5,2,140.0,175
1255,3,1300.0,2,3,69.0,131
1256,2,1215.0,2,0,50.0,37
1257,2,900.0,2,1,46.0,131
1258,2,1145.0,2,3,58.4,31
1259,2,1093.0,2,2,65.0,240
1260,3,1213.0,2,2,41.39,26
1261,3,1654.0,3,2,100.0,37
1262,2,1105.0,2,1,52.48,172
1263,3,1611.0,2,2,66.0,26
1264,2,1367.0,2,2,62.0,240
1265,2,1010.0,2,1,51.0,68
1266,3,750.0,2,1,75.0,240
1267,3,1535.0,3,1,95.0,240
1268,2,620.0,2,1,22.0,18
1269,2,982.0,2,1,47.65,101
1270,2,1700.0,2,2,150.0,30
1271,2,1330.0,2,1,71.0,234
1272,3,2500.0,3,2,135.0,113
1273,3,1475.0,2,2,58.99,189
1274,3,1410.0,3,1,65.0,46
1275,1,440.0,1,1,16.5,237
1276,3,1614.0,3,2,95.0,236
1277,2,1363.0,2,2,68.0,179
1278,2,650.0,2,0,28.0,146
1279,2,1015.0,2,1,45.0,240
1280,2,1156.0,2,2,46.0,102
1281,2,1100.0,2,1,62.7,240
1282,3,1455.0,3,2,46.0,119
1283,2,930.0,2,1,45.0,240
1284,3,1650.0,2,2,80.0,240
1285,2,1200.0,2,0,90.0,119
1286,4,2900.0,3,0,135.0,133
1287,3,1890.0,4,3,127.0,121
1288,3,3522.0,3,2,380.0,96
1289,3,1240.0,2,2,46.0,240
1290,2,1440.0,2,2,98.0,91
1291,1,650.0,1,2,38.0,142
1292,1,764.0,1,1,32.0,55
1293,5,900.0,4,0,90.0,206
1294,3,1693.0,3,3,57.39,193
1295,3,1445.0,3,2,65.0,100
1296,2,900.0,1,0,45.0,131
1297,2,1030.0,2,0,55.0,210
1298,3,1381.0,2,2,52.48,236
1299,2,1100.0,2,1,60.0,240
1300,3,1575.0,3,2,66.39,100
1301,2,1200.0,2,1,65.0,219
1302,2,1200.0,2,2,43.2,42
1303,2,1080.0,2,2,80.0,135
1304,5,2280.0,5,0,200.0,96
1305,3,1360.0,2,2,85.0,12
1306,3,1865.0,3,1,124.0,114
1307,3,1157.0,2,1,75.0,203
1308,2,674.0,2,1,29.0,129
1309,3,1405.0,2,1,78.0,234
1310,2,1160.0,2,2,44.08,42
1311,4,1600.0,3,1,172.0,240
1312,3,1790.0,3,2,127.0,95
1313,2,1128.0,2,1,65.65,77
1314,2,1180.0,2,1,70.0,186
1315,3,1450.0,2,2,85.0,240
1316,1,340.0,1,1,10.0,139
1317,4,2000.0,3,1,166.0,240
1318,2,1050.0,2,2,53.5,192
1319,2,1125.0,2,2,40.0,226
1320,2,1246.0,2,1,68.0,233
1321,2,1372.0,2,1,61.0,92
1322,3,1330.0,2,1,56.0,225
1323,2,1300.0,2,3,55.0,67
1324,4,810.0,4,1,50.0,36
1325,2,1065.0,2,1,35.0,59
1326,2,700.0,2,0,27.0,240
1327,2,687.325,2,0,42.72,95
1328,2,1050.0,2,1,45.0,240
1329,3,1250.0,3,3,39.5,240
1330,2,865.0,2,0,42.0,77
1331,2,1200.0,2,2,44.0,225
1332,3,1756.0,3,3,100.0,240
1333,1,628.0,1,1,24.0,236
1334,2,1207.0,2,2,63.0,5
1335,3,1765.0,3,1,125.0,125
1336,2,1130.0,2,1,32.64,77
1337,3,1532.0,3,3,92.0,240
1338,3,1650.0,3,0,110.0,240
1339,4,1200.0,4,2,105.0,102
1340,2,804.1,2,1,69.09,46
1341,2,1200.0,2,2,75.0,73
1342,2,1197.0,2,2,50.0,139
1343,2,1200.0,2,2,66.0,240
1344,3,1385.0,2,2,48.48,225
1345,3,2225.0,3,3,115.0,234
1346,2,1180.0,2,2,48.0,240
1347,3,1525.0,2,3,122.0,240
1348,2,1100.0,2,2,31.5,17
1349,3,1435.0,3,3,70.0,240
1350,1,400.0,1,1,14.0,22
1351,2,1200.0,2,2,50.0,75
1352,2,1272.0,2,1,95.05,234
1353,2,1205.0,2,1,39.0,234
1354,2,980.0,2,1,40.0,125
1355,2,1225.0,2,2,46.86,163
1356,3,1541.0,3,1,72.0,234
1357,3,1610.0,2,2,111.0,196
1358,2,1694.0,2,2,125.0,115
1359,2,950.0,2,1,39.0,123
1360,3,1560.0,2,3,66.0,240
1361,2,1201.0,2,2,27.0,58
1362,2,1500.0,2,1,60.0,58
1363,3,1785.0,3,2,75.0,163
1364,2,1258.0,2,1,63.53,193
1365,2,910.0,2,2,42.0,77
1366,2,1297.0,2,2,112.0,219
1367,2,1291.0,2,3,49.0,154
1368,2,1070.0,2,2,42.0,240
1369,2,1012.0,2,1,66.5,226
1370,2,1260.0,2,3,57.6,160
1371,2,1282.0,2,2,72.0,203
1372,3,1843.0,3,2,92.15,131
1373,4,2400.0,3,0,200.0,240
1374,5,3356.0,5,2,105.0,60
1375,4,2790.0,5,3,198.0,95
1376,2,1330.0,2,1,86.98,76
1377,3,1400.0,2,1,73.0,147
1378,2,1192.0,2,1,71.0,234
1379,2,1297.0,2,2,103.0,219
1380,1,615.0,1,0,17.835,203
1381,3,1490.0,3,2,100.0,230
1382,3,1373.0,3,2,72.0,198
1383,2,1035.0,2,1,41.39,7
1384,4,3750.0,4,0,210.0,121
1385,2,1010.0,2,1,40.39,72
1386,2,1195.0,2,1,42.0,202
1387,3,1750.0,3,2,95.0,92
1388,2,1052.0,2,2,50.0,163
1389,2,1180.0,2,2,58.0,102
1390,3,2100.0,3,2,73.0,103
1391,4,2863.0,4,1,140.0,100
1392,2,1128.0,2,2,38.24,193
1393,2,1120.0,2,2,33.6,113
1394,3,2424.0,3,2,90.0,92
1395,2,1300.0,2,1,60.0,240
1396,2,1090.0,2,2,32.69,130
1397,3,2710.0,3,1,251.0,236
1398,2,3040.0,1,1,180.0,240
1399,3,1330.0,2,2,46.55,225
1400,3,1427.0,2,1,80.63,107
1401,3,1294.0,2,2,48.0,35
1402,3,1580.0,3,2,75.0,41
1403,3,1808.0,4,2,80.27,60
1404,2,1194.0,2,2,47.0,187
1405,2,900.0,2,1,46.0,131
1406,3,1310.0,2,3,50.0,240
1407,2,900.0,2,1,46.0,131
1408,2,2400.0,1,1,150.0,235
1409,2,1290.0,2,3,100.0,148
1410,6,3770.0,6,3,110.0,236
1411,3,1390.0,3,1,120.0,240
1412,4,1200.0,4,2,72.0,240
1413,2,845.0,2,1,33.0,49
1414,3,1537.0,3,3,120.0,236
1415,2,1135.0,2,2,68.0,240
1416,3,1512.0,3,2,75.77,100
1417,2,900.0,2,1,55.0,240
1418,3,1230.0,3,3,54.0,117
1419,3,1378.0,2,3,42.33,240
1420,2,1277.0,2,1,61.3,234
1421,3,1985.0,4,2,189.0,95
1422,5,8000.0,5,0,500.0,139
1423,2,1210.0,2,2,62.0,240
1424,2,890.0,2,0,40.0,236
1425,4,1200.0,5,2,110.0,202
1426,4,3198.0,4,3,200.0,20
1427,3,1464.0,3,2,56.0,240
1428,4,2483.0,5,2,215.0,95
1429,4,1550.0,4,2,130.0,41
1430,4,4111.0,4,1,310.0,203
1431,2,975.0,2,2,37.5,77
1432,3,2500.0,3,1,250.0,240
1433,3,1690.0,3,1,125.0,195
1434,2,1063.0,2,1,31.89,104
1435,3,1600.0,3,0,80.0,240
1436,3,1250.0,3,1,39.5,240
1437,1,520.0,1,0,19.5,50
1438,4,4000.0,5,0,212.0,165
1439,3,1390.0,3,2,68.0,169
1440,2,1185.0,2,2,40.0,234
1441,2,1219.0,2,2,48.0,199
1442,3,1564.0,2,1,92.0,152
1443,2,1100.0,2,2,37.1,104
1444,3,1300.0,2,0,60.0,149
1445,3,1600.0,2,0,80.0,61
1446,3,1600.0,3,2,75.0,197
1447,3,1482.0,2,1,92.0,99
1448,3,1000.0,4,3,66.0,167
1449,2,1200.0,2,3,53.0,208
1450,2,1200.0,2,0,58.0,139
1451,6,600.0,4,0,60.0,141
1452,3,2400.0,3,0,160.0,174
1453,3,1469.0,3,1,89.0,165
1454,1,551.0,1,1,30.0,130
1455,2,1160.0,2,1,52.0,79
